machine_id,internal_temperature_c,probe_health_score_percent,error_count_30d,cooling_fan_rpm,power_consumption_w,voltage_fluctuation_v,daily_usage_hours,image_artifact_score_0_10,last_service_days_ago,target_days_to_failure
USM_002,41.3,91.9,6,2569,332.96,234.01,7.32,5.31,70,103
USM_003,46.5,100.0,6,2674,292.88,230.33,8.38,3.74,137,106
USM_008,50.2,100.0,6,2290,313.68,231.33,9.7,1.63,46,94
USM_012,42.6,89.8,5,2146,368.12,224.16,7.69,4.53,103,105
USM_001,41.5,94.6,5,2817,392.92,218.44,8.33,2.21,16,103
USM_010,36.7,100.0,4,2913,360.43,230.66,4.84,2.8,4,112
USM_020,35.1,90.5,4,2783,382.0,234.9,3.69,3.89,69,105
USM_003,34.8,89.2,3,2222,378.31,230.24,7.7,3.14,21,102
USM_006,38.5,89.7,5,2779,370.26,226.6,6.84,4.97,60,103
USM_007,33.2,94.1,4,2284,323.66,234.02,6.21,3.51,4,110
USM_020,46.0,100.0,5,2832,356.96,229.14,6.77,3.74,186,113
USM_018,43.4,97.7,5,3022,316.06,237.12,6.65,3.48,43,106
USM_011,41.1,100.0,4,2771,350.7,233.23,8.57,3.46,1,110
USM_019,46.6,100.0,6,3156,363.23,236.76,8.59,2.45,38,99
USM_005,37.5,100.0,3,2579,417.15,233.81,7.09,2.16,93,111
USM_019,38.6,100.0,3,2571,297.61,223.97,7.69,3.18,120,110
USM_011,34.0,96.6,2,2610,369.26,235.41,7.03,2.59,37,114
USM_012,44.4,99.7,5,2290,409.25,230.93,5.08,4.75,8,113
USM_010,38.6,99.9,2,2515,380.35,230.28,7.51,1.96,141,121
USM_008,40.9,98.9,7,2564,383.32,232.6,3.21,5.74,238,110
USM_009,46.0,89.9,6,2625,373.51,232.88,8.11,4.31,3,101
USM_004,46.4,86.6,6,2794,401.93,242.98,3.61,4.29,4,95
USM_005,41.5,99.7,4,2221,306.5,232.57,6.57,2.81,50,104
USM_008,42.6,95.8,6,2332,294.56,229.71,4.31,4.27,45,106
USM_009,38.2,100.0,4,2971,349.75,229.89,7.11,3.13,53,107
USM_015,48.2,93.6,6,2129,263.55,235.54,5.93,4.06,22,96
USM_015,40.0,99.8,5,2835,399.23,235.61,2.81,4.19,3,109
USM_016,42.0,100.0,4,2558,398.83,225.15,6.84,4.0,52,105
USM_014,39.6,87.4,6,2693,332.67,240.91,4.84,5.41,9,93
USM_008,46.7,100.0,6,3184,335.17,223.53,7.76,3.87,25,105
USM_018,42.3,100.0,3,2633,347.11,226.55,6.0,2.38,52,113
USM_010,44.7,93.8,5,2885,352.08,230.72,6.79,1.67,14,103
USM_020,42.4,99.3,5,2691,355.09,235.22,4.08,3.59,46,103
USM_006,40.3,100.0,6,2620,372.33,232.18,4.82,3.56,75,110
USM_012,45.0,83.8,8,2629,343.09,238.21,5.08,6.34,4,83
USM_002,43.3,93.8,4,2893,387.73,228.32,7.71,3.63,57,117
USM_007,38.5,97.7,5,2415,367.84,224.8,9.35,3.86,42,105
USM_016,37.1,100.0,5,2281,325.72,232.37,4.39,4.11,6,105
USM_003,42.6,95.2,6,2698,403.4,227.43,8.15,4.17,73,96
USM_013,44.0,100.0,6,2748,295.67,231.21,1.66,4.18,22,102
USM_003,47.5,100.0,4,2177,346.31,231.65,3.61,2.52,12,109
USM_018,33.9,97.6,2,2585,388.68,229.97,4.08,2.52,19,109
USM_011,40.9,96.4,6,2291,321.08,231.07,3.29,3.3,47,98
USM_008,42.7,98.1,3,2864,362.38,229.12,2.83,1.28,52,106
USM_006,42.9,100.0,6,2137,371.73,230.3,6.83,3.29,11,104
USM_001,45.4,92.8,6,3281,315.58,226.66,5.57,3.15,165,99
USM_001,44.3,100.0,8,2591,347.1,230.14,6.76,3.66,23,107
USM_008,37.9,98.8,3,2369,343.74,233.76,7.38,3.15,18,108
USM_005,37.6,100.0,4,2540,327.93,234.34,6.53,2.32,12,124
USM_016,43.1,92.4,7,2847,442.07,238.24,7.32,5.15,7,100
USM_011,45.4,99.7,4,2971,319.48,234.33,5.86,3.44,241,114
USM_005,41.5,95.2,5,2582,390.2,226.52,3.63,4.51,67,110
USM_004,35.7,95.7,6,2175,334.29,242.59,8.12,3.8,92,97
USM_006,37.0,100.0,5,2256,306.53,232.46,4.82,3.8,30,106
USM_014,43.8,97.7,3,2773,354.11,233.56,4.13,2.12,32,110
USM_019,40.0,100.0,7,2946,375.96,232.82,5.64,4.61,260,111
USM_009,41.5,95.6,6,3000,386.82,231.64,4.17,4.5,13,104
USM_012,45.6,100.0,6,2755,412.49,231.28,5.17,3.31,23,107
USM_011,36.9,91.5,6,2908,450.0,225.46,6.69,4.19,13,105
USM_014,40.0,98.3,6,3223,360.02,230.03,6.7,4.45,19,110
USM_016,39.0,100.0,4,2996,323.48,221.84,4.2,2.96,65,119
USM_001,42.7,91.4,5,2953,368.11,226.38,5.02,2.32,22,95
USM_013,45.1,100.0,4,2459,339.35,225.36,8.15,2.98,125,108
USM_013,35.8,92.9,4,2897,387.04,234.41,6.99,3.96,2,103
USM_002,42.5,95.1,6,2813,298.11,229.98,10.15,3.63,26,99
USM_004,45.6,99.2,5,2900,444.73,230.94,8.36,4.7,118,109
USM_006,34.7,100.0,3,2974,384.24,231.82,8.29,2.37,58,117
USM_005,40.5,91.2,4,2763,282.64,226.22,3.22,3.09,88,95
USM_003,37.0,94.9,4,2589,321.64,233.15,7.53,2.62,23,111
USM_001,38.9,100.0,6,2318,382.64,234.28,5.89,3.76,27,104
USM_004,31.2,96.2,2,2473,397.05,236.01,4.9,2.06,131,111
USM_020,47.2,92.4,8,2785,299.11,226.15,6.34,4.59,83,90
USM_002,40.5,96.8,4,2738,378.52,224.19,7.89,2.61,29,113
USM_005,38.5,96.2,5,2708,272.11,226.83,7.0,2.81,14,102
USM_003,42.4,92.2,6,2961,346.43,234.9,4.24,5.62,6,101
USM_009,37.7,89.7,5,2886,394.48,240.12,7.48,5.25,118,100
USM_020,36.6,98.0,5,2597,327.94,225.18,4.72,3.59,71,109
USM_006,47.6,100.0,3,2472,289.72,230.65,6.43,2.02,56,105
USM_018,48.6,100.0,7,2850,355.85,237.88,5.39,5.35,89,100
USM_006,39.0,100.0,4,3314,325.81,228.62,5.56,3.14,147,111
USM_019,46.2,100.0,6,2807,375.18,238.75,7.53,3.58,86,109
USM_012,42.4,100.0,6,2585,314.59,230.3,3.92,4.25,32,106
USM_011,36.8,88.1,4,2778,319.09,225.44,9.89,2.16,11,101
USM_002,36.9,94.7,7,2797,269.16,228.64,2.36,3.04,75,100
USM_015,47.4,100.0,4,2899,356.8,234.65,4.8,3.27,16,101
USM_012,36.0,97.5,4,3021,343.56,226.86,6.74,3.63,91,114
USM_012,50.9,100.0,4,2874,302.46,232.78,7.17,2.03,24,108
USM_009,39.2,91.6,5,3039,357.75,231.77,5.8,4.22,10,109
USM_002,47.8,100.0,5,2797,391.08,214.92,5.89,3.37,17,107
USM_003,40.5,94.8,8,3108,341.38,222.34,6.82,5.35,18,93
USM_012,44.6,100.0,7,3057,360.73,218.9,5.54,4.33,28,96
USM_016,47.8,99.4,5,3004,360.93,228.36,8.79,3.1,17,106
USM_001,47.5,91.2,6,2961,301.83,231.92,7.68,3.73,15,93
USM_003,39.6,100.0,6,3336,432.26,226.77,7.75,4.35,29,106
USM_020,37.6,98.1,6,2948,331.17,225.15,4.07,3.74,121,105
USM_002,41.1,94.2,4,2406,376.24,232.17,5.84,2.35,4,108
USM_009,36.1,95.0,6,2685,380.77,235.61,5.4,5.76,21,101
USM_019,42.0,97.0,4,2590,344.42,227.23,3.99,2.54,49,113
USM_015,38.4,94.9,6,3253,374.27,222.01,6.72,6.15,124,100
USM_018,45.6,100.0,7,3081,359.83,232.78,4.92,3.76,20,103
USM_011,39.5,87.7,7,3255,293.29,238.33,7.31,3.52,25,99
USM_016,34.0,100.0,1,2361,336.71,236.57,3.86,0.97,95,116
USM_017,48.0,91.5,7,3060,325.5,236.31,9.44,4.67,27,100
USM_005,41.8,96.4,4,2258,331.53,227.39,4.21,2.02,114,105
USM_012,41.7,94.3,6,2189,297.84,234.44,6.44,4.07,36,108
USM_011,46.3,93.4,7,2593,395.06,229.11,7.58,5.71,50,92
USM_015,44.7,94.6,4,3150,414.08,226.71,4.86,2.56,49,105
USM_003,38.9,100.0,4,2341,389.12,219.14,7.7,4.07,7,115
USM_001,39.1,98.8,5,2635,400.82,227.86,3.54,2.6,26,116
USM_020,37.8,100.0,4,2984,336.21,226.31,8.9,4.47,16,114
USM_016,35.6,98.8,4,2860,324.55,231.73,6.03,3.48,68,114
USM_002,43.5,95.7,4,3350,318.86,218.26,4.81,3.6,162,111
USM_002,42.9,94.3,6,2680,375.76,232.65,5.4,4.92,14,102
USM_003,44.9,95.4,7,2566,359.08,218.61,7.62,4.27,5,90
USM_008,46.3,100.0,6,2384,346.91,233.68,4.83,2.53,42,101
USM_015,44.2,100.0,7,2581,401.81,229.97,4.5,5.12,29,102
USM_007,44.8,100.0,4,2367,366.2,228.29,5.56,1.8,2,107
USM_006,32.6,100.0,5,2037,316.45,231.77,3.65,3.61,152,102
USM_009,41.2,100.0,3,3250,322.76,225.78,9.64,2.51,168,122
USM_020,45.1,97.3,3,2715,377.28,228.93,4.87,2.02,113,107
USM_001,37.2,90.3,3,3399,391.67,232.74,7.66,2.85,19,99
USM_008,42.0,100.0,5,2417,372.07,216.63,6.42,3.28,7,124
USM_003,43.1,100.0,5,2552,425.88,228.06,4.03,3.68,53,115
USM_004,43.3,100.0,5,2450,415.4,228.48,5.99,4.39,19,104
USM_015,43.4,95.6,7,2491,367.64,229.05,7.57,5.1,13,98
USM_006,43.8,91.2,5,2950,316.46,240.04,5.62,4.2,61,95
USM_015,42.8,97.8,4,2848,297.6,224.97,8.39,3.04,83,101
USM_003,36.2,100.0,5,2874,334.5,228.08,8.04,4.37,44,106
USM_014,44.0,100.0,5,3092,380.13,218.92,7.84,2.72,23,112
USM_020,42.4,96.4,4,3006,423.07,239.6,5.08,1.98,43,113
USM_014,35.2,92.4,4,2299,366.7,233.4,3.84,4.78,54,111
USM_004,46.7,88.3,7,2559,396.75,226.23,4.77,5.44,3,100
USM_012,43.7,100.0,4,2723,340.19,227.37,6.39,2.51,35,111
USM_017,36.3,96.6,5,3730,374.91,233.53,7.09,5.52,54,110
USM_007,37.1,100.0,5,2853,382.93,233.49,1.66,3.92,8,111
USM_009,39.2,100.0,6,2674,270.82,243.06,5.98,3.77,35,108
USM_003,39.3,100.0,3,2845,333.46,230.16,6.32,2.82,25,119
USM_013,42.5,99.0,7,2494,387.99,227.46,5.44,4.42,121,108
USM_015,38.2,100.0,3,2711,360.98,228.39,8.58,1.81,40,115
USM_018,46.2,84.9,7,2998,302.14,227.22,6.84,4.0,33,88
USM_019,46.3,99.6,5,2704,252.8,223.71,8.62,2.63,16,114
USM_001,43.9,92.4,3,2461,335.37,232.53,5.57,2.53,189,101
USM_006,42.1,100.0,5,2648,347.14,234.4,7.87,4.2,194,102
USM_002,46.1,86.1,6,2614,314.64,226.88,9.27,4.6,27,83
USM_014,41.1,95.6,8,2253,355.72,227.62,8.62,4.43,158,100
USM_006,38.1,93.1,4,2459,370.26,235.87,3.82,3.51,57,108
USM_014,46.1,100.0,7,2293,376.83,220.96,5.49,4.32,91,98
USM_004,42.6,92.4,7,2304,255.76,219.13,5.31,3.92,5,99
USM_008,39.0,95.6,4,2297,297.43,223.25,6.98,3.15,1,114
USM_003,40.2,99.2,5,2937,337.82,220.69,7.37,2.75,43,112
USM_019,38.1,100.0,3,3078,372.89,235.59,4.32,1.35,4,111
USM_014,49.6,98.5,7,2285,369.57,232.54,6.14,4.6,133,101
USM_020,40.5,98.9,7,3129,368.87,228.19,1.96,4.46,102,110
USM_017,42.9,93.0,9,2340,334.66,235.95,8.88,6.73,75,101
USM_008,44.1,98.5,7,2915,336.89,226.17,4.98,3.1,1,108
USM_014,36.7,100.0,3,2694,320.87,236.09,6.11,2.67,36,106
USM_006,45.7,94.1,5,2898,380.73,240.17,5.38,2.03,4,111
USM_016,39.6,90.8,7,2296,313.18,224.17,8.29,4.9,158,99
USM_019,47.6,100.0,5,2181,384.0,234.64,1.0,4.06,56,103
USM_014,40.2,88.3,7,2411,358.31,226.18,5.97,5.67,10,101
USM_019,45.6,90.3,4,2834,348.2,238.14,5.79,3.06,49,102
USM_003,31.3,100.0,6,3149,323.73,223.02,5.09,4.05,7,91
USM_010,37.7,100.0,3,2317,295.78,220.13,9.45,2.81,9,119
USM_019,39.9,92.0,6,2619,324.09,227.56,4.23,5.21,5,98
USM_009,33.8,100.0,3,2362,336.8,224.98,7.54,3.87,123,113
USM_020,44.1,100.0,3,2685,255.24,228.47,6.71,1.78,47,114
USM_013,43.4,100.0,7,2104,342.11,230.99,8.52,3.2,23,104
USM_007,37.2,97.3,2,3071,386.97,231.3,4.67,1.57,1,114
USM_014,41.1,90.0,3,2667,372.69,231.64,4.53,2.84,38,110
USM_009,45.3,95.4,5,2977,330.15,229.09,8.19,2.54,43,108
USM_019,33.3,92.2,4,2513,351.88,226.49,6.85,3.21,24,100
USM_015,35.6,99.0,4,2663,327.75,226.3,2.91,3.13,39,104
USM_020,39.9,96.8,5,2987,355.95,228.75,4.92,3.71,6,105
USM_014,41.8,100.0,4,2707,411.6,224.4,6.77,3.45,153,108
USM_006,41.7,97.8,5,2717,388.74,229.67,7.68,3.46,17,104
USM_004,44.7,100.0,5,2458,370.83,228.79,4.64,3.67,177,105
USM_008,42.2,98.1,3,2511,330.28,240.83,1.0,2.21,40,119
USM_017,44.5,98.4,5,2391,380.0,222.97,7.05,3.51,116,111
USM_009,35.3,98.9,5,2381,282.52,226.02,3.56,4.84,51,107
USM_001,41.1,86.7,4,3036,339.91,239.41,1.97,4.05,111,101
USM_020,39.0,88.4,6,3182,373.35,225.8,1.0,4.6,1,100
USM_014,47.8,90.2,5,2353,379.62,227.77,7.63,4.39,12,94
USM_011,42.3,88.3,6,2791,376.8,224.8,6.26,4.98,26,99
USM_003,38.7,90.2,5,2541,361.79,220.75,5.55,4.28,21,90
USM_009,45.6,97.4,6,3125,342.17,236.41,8.78,4.35,175,105
USM_014,44.1,97.9,5,2731,371.52,232.37,7.27,3.98,30,111
USM_009,39.0,96.1,5,2637,311.89,227.16,9.23,4.25,214,109
USM_004,39.4,98.3,4,2420,316.21,223.32,3.21,3.89,63,109
USM_004,40.2,100.0,4,2192,352.47,227.77,5.93,2.33,108,105
USM_008,45.6,95.8,5,2934,356.93,232.32,2.77,2.44,30,107
USM_002,42.2,100.0,4,2777,276.98,234.75,5.54,2.98,12,114
USM_009,44.3,96.6,7,2806,368.21,233.92,5.5,5.11,3,108
USM_014,39.8,100.0,5,2468,380.91,227.0,7.25,3.16,64,108
USM_009,42.9,97.7,6,2634,346.91,231.68,6.09,3.8,214,107
USM_016,47.0,96.3,3,2957,444.98,232.84,7.25,1.61,7,106
USM_017,40.4,99.0,5,2948,322.68,222.19,7.41,3.59,88,112
USM_016,43.0,100.0,4,2326,335.56,222.65,10.31,3.42,27,109
USM_012,35.9,100.0,3,2418,334.2,234.72,5.37,0.66,301,111
USM_003,38.0,95.0,5,2212,346.95,231.98,4.12,3.96,122,105
USM_011,40.3,100.0,2,2713,336.85,222.42,6.49,1.68,15,115
USM_014,36.9,94.5,3,2883,293.73,233.72,4.4,2.98,87,102
USM_018,47.5,97.2,6,2641,328.14,228.87,8.96,4.51,79,101
USM_005,38.0,98.2,5,2431,346.1,234.24,5.43,3.61,86,102
USM_016,44.4,95.5,7,2593,399.14,227.14,4.87,3.18,5,102
USM_020,42.0,100.0,4,3362,438.09,235.58,5.06,2.8,99,122
USM_005,42.0,95.3,5,3027,403.42,231.01,7.44,3.23,18,109
USM_003,47.4,99.4,6,2942,318.98,228.09,5.68,3.54,53,98
USM_012,32.1,84.6,3,2667,322.17,228.57,4.72,3.16,7,101
USM_001,41.5,100.0,5,2661,343.63,228.5,9.33,4.46,49,112
USM_009,36.8,99.0,4,2345,421.38,239.77,4.29,2.25,142,105
USM_009,33.7,98.8,5,2268,343.38,230.41,6.07,1.68,11,110
USM_004,37.0,100.0,6,2450,296.9,223.98,7.3,4.32,115,107
USM_003,40.8,93.6,8,2371,329.95,228.19,2.74,3.32,34,98
USM_017,38.8,99.4,6,2456,380.28,227.57,6.96,3.44,23,104
USM_002,44.6,100.0,8,2665,377.6,230.3,3.89,3.99,3,103
USM_001,41.1,93.8,6,2652,341.99,220.77,7.65,3.03,45,109
USM_008,39.7,100.0,7,2461,377.34,239.17,4.07,3.47,13,103
USM_013,40.6,97.8,4,2804,259.07,232.89,7.39,4.13,168,115
USM_015,41.7,93.9,6,2609,354.15,226.38,8.21,5.39,16,103
USM_008,40.3,99.1,5,2716,384.43,232.16,7.72,2.88,53,110
USM_012,38.2,99.1,3,2408,316.69,230.36,6.5,2.93,49,120
USM_012,45.3,84.9,7,2911,316.55,226.12,5.54,4.9,24,92
USM_014,38.7,100.0,6,2476,275.34,235.29,4.85,3.54,114,108
USM_015,40.7,100.0,5,3139,413.6,232.15,8.94,3.2,12,113
USM_015,42.9,100.0,7,2611,321.19,235.03,4.6,4.93,101,101
USM_009,42.3,88.3,5,2644,359.64,230.03,3.93,2.43,13,105
USM_019,38.3,100.0,2,2810,374.16,228.25,7.33,1.91,2,114
USM_020,44.1,96.0,4,2934,410.48,225.15,4.41,1.93,172,106
USM_008,43.2,99.6,5,2957,343.84,234.23,4.1,4.56,60,103
USM_019,41.5,94.2,5,3197,328.42,229.27,3.11,4.23,59,100
USM_006,39.5,97.3,3,2843,356.92,229.65,5.03,2.14,18,113
USM_020,39.8,96.0,4,2628,401.36,234.12,5.83,3.48,8,114
USM_019,40.8,90.8,6,2499,343.19,227.3,6.49,3.92,73,96
USM_004,37.0,95.0,6,2580,311.81,232.16,7.9,1.46,43,106
USM_007,41.6,100.0,4,3111,288.37,228.13,7.05,3.52,22,110
USM_004,45.0,95.7,7,2283,301.15,239.73,5.62,2.44,22,95
USM_012,44.9,85.1,6,2453,384.58,225.18,5.6,5.03,132,92
USM_013,40.2,94.4,3,2586,337.18,231.1,7.02,2.56,132,112
USM_003,46.4,96.5,5,2464,325.7,226.31,8.55,3.79,19,99
USM_012,49.2,100.0,8,2619,321.36,232.18,6.25,4.63,94,91
USM_002,40.0,93.6,5,3191,353.4,228.62,5.06,4.73,15,101
USM_002,43.8,92.9,8,2598,340.42,228.95,4.01,4.32,99,94
USM_009,31.7,95.7,3,2690,339.07,235.58,3.11,3.54,8,118
USM_001,36.8,96.6,2,2120,403.97,226.71,7.33,2.06,85,114
USM_008,42.2,83.1,6,2340,411.52,234.82,7.16,4.02,48,100
USM_006,37.8,92.9,4,2907,285.6,229.68,7.15,3.58,7,105
USM_006,49.6,91.0,5,3246,363.1,228.88,5.74,3.63,57,97
USM_018,44.6,96.9,4,2762,318.93,223.24,8.81,2.01,12,113
USM_017,45.1,97.9,7,2609,340.07,225.04,5.03,3.91,12,97
USM_012,41.9,94.1,3,2817,362.37,229.96,7.91,2.55,35,104
USM_006,37.5,97.9,5,1845,341.49,238.0,5.92,5.02,199,110
USM_008,39.1,97.5,4,2709,359.22,230.98,4.78,3.65,133,110
USM_019,42.8,94.9,5,2364,376.92,240.48,7.19,4.65,105,107
USM_010,39.2,99.8,4,2879,361.78,226.05,6.82,4.31,114,107
USM_001,44.4,96.1,7,2035,324.13,229.05,6.71,5.67,41,102
USM_013,44.4,96.8,4,2505,324.83,236.78,6.16,3.73,28,116
USM_017,41.5,92.4,7,2652,292.41,233.11,5.92,3.45,129,96
USM_003,35.4,100.0,3,2375,315.84,224.99,10.78,2.96,5,118
USM_008,49.0,100.0,7,2626,428.48,234.75,8.37,4.83,332,101
USM_014,41.0,98.8,5,2931,318.32,230.36,7.45,2.1,48,103
USM_003,52.4,95.2,6,2766,302.26,221.19,6.22,2.77,46,98
USM_016,44.6,92.4,5,2416,362.8,236.27,8.01,4.08,20,110
USM_013,40.9,100.0,7,2941,345.59,233.98,7.04,3.18,11,99
USM_020,43.3,94.5,5,2758,342.18,237.95,6.05,4.67,68,109
USM_017,33.3,91.5,4,2670,406.36,233.62,5.39,2.56,26,103
USM_013,45.6,93.4,6,2437,371.97,227.22,5.84,3.7,21,99
USM_006,50.5,100.0,6,1990,328.8,237.07,1.0,3.15,10,89
USM_017,33.2,100.0,2,2310,333.02,233.6,6.42,2.26,45,112
USM_014,40.1,95.0,6,2348,329.9,239.2,5.02,4.54,53,99
USM_017,41.9,89.1,5,2484,384.99,233.98,9.19,3.97,35,100
USM_008,45.0,97.1,5,2447,337.67,227.76,6.04,3.39,1,102
USM_011,49.3,98.0,6,2777,278.27,226.56,3.62,2.64,40,95
USM_020,43.0,100.0,5,2944,348.07,234.8,5.9,2.96,19,105
USM_001,49.5,99.0,5,3068,288.52,224.16,3.91,2.38,8,108
USM_007,42.4,100.0,5,2925,437.37,233.22,6.95,4.2,51,109
USM_017,43.5,97.1,6,2415,311.37,231.91,6.58,4.56,66,106
USM_010,43.3,100.0,5,2700,343.53,232.46,7.92,5.01,43,111
USM_011,46.0,98.8,6,3179,360.33,233.59,4.42,3.85,57,102
USM_009,39.8,100.0,5,2172,338.45,237.11,6.07,2.99,55,111
USM_009,44.1,92.5,5,3095,338.4,234.52,3.27,3.37,7,104
USM_005,36.9,100.0,6,2320,366.87,226.11,7.4,3.82,14,104
USM_017,40.6,100.0,4,2744,411.05,228.47,7.04,3.53,1,111
USM_009,39.2,95.8,4,2765,380.7,225.91,6.99,3.44,240,117
USM_017,41.9,99.4,4,2725,409.14,230.75,6.0,3.11,14,105
USM_019,40.4,85.4,6,3322,308.14,223.06,6.83,5.48,101,93
USM_007,46.8,92.5,4,2628,362.69,231.42,9.21,3.4,91,105
USM_009,37.8,97.1,5,2136,356.21,234.95,5.43,4.87,73,100
USM_007,34.6,95.3,5,2703,364.04,227.19,6.28,3.83,35,104
USM_013,35.5,100.0,4,2554,405.05,231.72,3.83,2.97,52,117
USM_011,45.0,91.0,7,2866,341.17,231.45,4.26,3.15,12,96
USM_014,37.7,94.6,4,2891,333.78,235.53,6.2,3.54,6,112
USM_019,43.6,97.5,5,2676,371.36,237.79,8.21,4.0,26,102
USM_011,40.2,94.3,5,2782,278.87,223.12,5.49,3.33,104,112
USM_013,44.7,93.7,5,2740,340.53,228.98,5.53,4.6,49,115
USM_014,40.4,99.3,3,3191,344.63,232.28,5.19,2.96,86,102
USM_013,52.3,95.3,5,2661,313.19,222.8,4.93,3.52,132,102
USM_001,49.2,91.9,4,2536,392.28,230.26,6.59,2.58,49,98
USM_008,39.5,94.9,4,2909,307.51,233.89,3.01,4.23,27,105
USM_012,40.3,98.4,4,2374,344.57,230.08,8.56,3.17,116,104
USM_019,53.7,95.7,8,2904,361.73,218.25,4.67,5.2,15,81
USM_012,37.5,90.3,7,2574,404.14,246.23,7.44,4.69,1,101
USM_008,40.6,93.2,6,2626,349.58,231.08,3.46,3.87,3,99
USM_008,41.9,100.0,6,3400,387.45,229.67,7.34,4.56,52,98
USM_013,41.8,94.2,5,3038,378.02,221.54,7.34,4.12,133,109
USM_012,34.7,94.9,5,2903,354.94,231.29,6.77,4.68,49,106
USM_016,43.0,91.3,5,2839,306.42,229.25,4.01,3.05,31,100
USM_001,37.7,97.0,6,2419,292.62,217.95,6.5,3.99,51,111
USM_013,46.7,99.0,5,2794,354.26,221.7,3.63,3.9,66,109
USM_007,35.5,100.0,3,2780,328.29,234.95,5.49,1.79,85,116
USM_005,42.3,100.0,7,2732,386.77,241.46,8.06,4.84,25,96
USM_008,33.0,91.1,3,2608,379.83,232.22,7.59,2.77,29,107
USM_014,32.9,96.2,4,2459,342.62,237.82,6.03,2.29,1,112
USM_013,37.7,97.7,1,2708,303.69,229.05,4.05,0.64,62,112
USM_015,39.0,90.7,6,2482,370.43,229.46,7.29,4.43,89,97
USM_017,47.4,91.7,6,2934,309.28,233.62,6.04,2.24,42,87
USM_015,40.2,100.0,4,2047,319.66,235.19,1.36,2.82,28,101
USM_020,47.1,91.1,7,3128,310.82,240.21,7.57,4.76,24,99
USM_018,40.0,100.0,5,2256,344.46,226.93,5.95,3.53,62,107
USM_018,44.5,94.9,5,2375,396.81,226.88,8.4,3.05,24,101
USM_002,38.1,95.4,4,2753,349.8,231.7,3.81,2.05,54,105
USM_004,37.1,91.4,4,2782,332.27,228.5,1.0,3.8,157,110
USM_001,34.4,95.2,4,3217,288.98,231.39,6.56,4.51,24,116
USM_004,43.0,98.4,5,2768,372.08,233.28,6.58,4.14,4,113
USM_018,41.7,98.0,8,2654,318.78,235.78,2.62,5.26,124,101
USM_005,44.1,83.7,5,2748,354.7,240.07,4.04,3.77,19,105
USM_019,43.7,96.7,3,3164,335.83,229.16,11.51,2.23,268,106
USM_015,49.5,94.2,5,3471,383.53,222.94,5.39,4.03,110,92
USM_008,42.6,100.0,5,2620,343.71,231.48,7.46,3.54,33,113
USM_020,45.1,100.0,5,2864,347.64,241.29,4.7,3.33,59,112
USM_017,39.2,94.5,4,2619,369.43,228.54,1.82,2.95,19,109
USM_001,37.8,100.0,2,2599,434.28,233.58,5.66,0.68,5,117
USM_012,44.2,94.4,5,3256,385.54,233.41,5.47,2.7,44,99
USM_019,40.9,100.0,5,2381,346.46,231.65,5.2,3.89,33,110
USM_015,44.8,100.0,5,1997,350.13,229.1,5.77,3.62,210,101
USM_009,43.0,100.0,7,2775,329.01,227.03,6.53,4.3,54,107
USM_007,38.3,89.5,6,2992,312.0,216.44,5.7,4.38,82,105
USM_002,45.2,95.5,8,2767,327.89,223.62,3.47,4.37,8,102
USM_009,38.3,100.0,6,2783,319.11,229.27,6.97,4.1,77,104
USM_010,43.0,93.3,5,2905,376.13,233.22,2.1,3.8,3,104
USM_002,45.6,93.0,5,2739,307.15,226.34,1.9,3.83,56,102
USM_019,40.3,99.0,3,2820,403.33,227.53,7.48,0.49,109,111
USM_011,46.4,92.3,6,2875,380.08,222.15,7.01,3.19,39,98
USM_013,43.1,92.1,6,2093,350.82,230.69,5.89,3.25,14,94
USM_010,44.2,92.9,4,2726,350.01,238.3,3.21,3.7,35,107
USM_014,37.8,100.0,4,2156,327.71,234.91,4.58,2.4,110,111
USM_018,42.2,100.0,5,2660,360.8,235.6,5.47,4.27,75,116
USM_019,35.1,100.0,2,2452,393.52,220.21,2.81,2.45,55,118
USM_009,48.0,100.0,7,3039,321.87,228.05,4.52,4.44,71,109
USM_007,33.8,99.0,2,2661,288.66,240.54,7.3,2.44,107,122
USM_003,40.8,98.5,3,2799,378.13,233.27,8.85,2.83,9,106
USM_020,37.6,97.4,3,2568,362.97,224.38,5.16,2.83,110,108
USM_006,44.6,88.4,4,3011,305.19,230.74,7.51,3.61,98,96
USM_002,48.2,98.8,5,2253,320.66,228.6,2.17,4.59,38,99
USM_006,44.4,97.4,7,2425,315.64,226.11,7.32,3.18,30,100
USM_003,52.9,100.0,6,3165,321.02,219.23,4.39,3.03,161,104
USM_016,36.1,86.0,4,2480,337.05,229.31,6.61,3.53,102,108
USM_008,36.2,100.0,4,1967,339.34,223.1,5.5,3.07,268,113
USM_002,38.6,100.0,7,3071,323.97,226.64,8.64,3.55,61,103
USM_017,41.5,93.6,7,2988,319.67,232.65,4.25,3.54,1,92
USM_009,37.7,95.9,6,2840,340.85,228.56,7.26,3.46,10,99
USM_012,38.4,88.9,6,2661,356.71,233.09,5.44,5.09,102,99
USM_003,43.9,93.5,6,3187,337.35,224.08,5.68,4.04,61,98
USM_011,36.5,97.5,4,2992,396.35,229.33,5.63,2.35,13,115
USM_001,36.5,91.9,4,3079,370.32,222.76,4.31,3.79,1,114
USM_013,39.9,91.3,4,2857,286.37,231.54,5.97,3.38,18,100
